date,christmas_holidays,sport_holidays,spring_holidays,summer_holidays,autumn_holidays,weekend,public_holiday,bridge,week_day,month,week_day_label,wind_speed,temperature,cloud_cover,humidity
2015-01-01,1,0,0,0,0,0,2,0,5,1,Thursday,6.12,2.28,0.04,0.56
2015-02-01,1,0,0,0,0,0,0,0,6,1,Friday,6.83,15.2,0.34,0.61
2015-03-01,1,0,0,0,0,1,0,0,7,1,Saturday,1.01,27.445,0.37,0.7
2015-04-01,1,0,0,0,0,1,0,0,1,1,Sunday,0.73,31.91,0.99,0.9
2015-05-01,0,0,0,0,0,0,0,0,2,1,Monday,5.82,13.595,0.76,0.85
2015-06-01,0,0,0,0,0,0,0,0,3,1,Tuesday,4.63,-2.69,0.51,0.71
2015-07-01,0,0,0,0,0,0,0,0,4,1,Wednesday,5.0,1.92,0.66,0.77
2015-08-01,0,0,0,0,0,0,0,0,5,1,Thursday,7.62,-9.935,0.07,0.62
2015-09-01,0,0,0,0,0,0,0,0,6,1,Friday,7.27,-5.825,0.71,0.77
2015-10-01,0,0,0,0,0,1,0,0,7,1,Saturday,7.77,-4.225,0.49,0.69
2015-11-01,0,0,0,0,0,1,0,0,1,1,Sunday,5.32,4.165,0.46,0.7
2015-12-01,0,0,0,0,0,0,0,0,2,1,Monday,4.34,23.595,0.9,0.72
2015-01-13,0,0,0,0,0,0,0,0,3,1,Tuesday,5.84,19.475,0.84,0.76
2015-01-14,0,0,0,0,0,0,0,0,4,1,Wednesday,3.09,14.73,0.59,0.74
2015-01-15,0,0,0,0,0,0,0,0,5,1,Thursday,2.82,11.485,0.63,0.78
2015-01-16,0,0,0,0,0,0,0,0,6,1,Friday,4.68,20.97,0.45,0.76
2015-01-17,0,0,0,0,0,1,0,0,7,1,Saturday,1.16,28.575,0.46,0.8
2015-01-18,0,0,0,0,0,1,0,0,1,1,Sunday,6.78,31.455,0.56,0.76
2015-01-19,0,0,0,0,0,0,1,0,2,1,Monday,5.01,33.73,0.6,0.77
2015-01-20,0,0,0,0,0,0,0,0,3,1,Tuesday,0.67,33.64,0.49,0.83
2015-01-21,0,0,0,0,0,0,0,0,4,1,Wednesday,1.81,32.705,0.93,0.89
2015-01-22,0,0,0,0,0,0,0,0,5,1,Thursday,3.35,30.23,1.0,0.86
2015-01-23,0,0,0,0,0,0,0,0,6,1,Friday,2.52,28.78,1.0,0.76
2015-01-24,0,0,0,0,0,1,0,0,7,1,Saturday,5.22,25.915,0.9,0.78
2015-01-25,0,0,0,0,0,1,0,0,1,1,Sunday,3.64,32.555,0.81,0.8
2015-01-26,0,0,0,0,0,0,0,0,2,1,Monday,7.09,25.315,0.94,0.85
2015-01-27,0,0,0,0,0,0,0,0,3,1,Tuesday,0.9,22.79,0.82,0.79
2015-01-28,0,0,0,0,0,0,0,0,4,1,Wednesday,2.69,24.07,0.62,0.77
2015-01-29,0,0,0,0,0,0,0,0,5,1,Thursday,4.59,24.5,0.51,0.67
2015-01-30,0,0,0,0,0,0,0,0,6,1,Friday,4.24,30.615,0.96,0.72
2015-01-31,0,0,0,0,0,1,0,0,7,1,Saturday,3.03,22.365,0.31,0.6
2015-01-02,0,0,0,0,0,1,0,0,1,2,Sunday,2.4,28.26,0.8,0.75
2015-02-02,0,0,0,0,0,0,0,0,2,2,Monday,8.65,19.845,1.0,0.94
2015-03-02,0,0,0,0,0,0,0,0,3,2,Tuesday,5.29,6.465,0.52,0.79
2015-04-02,0,0,0,0,0,0,0,0,4,2,Wednesday,2.52,14.29,0.79,0.84
2015-05-02,0,0,0,0,0,0,0,0,5,2,Thursday,4.28,15.405,0.78,0.82
2015-06-02,0,0,0,0,0,0,0,0,6,2,Friday,3.7,5.325,0.22,0.66
2015-07-02,0,0,0,0,0,1,0,0,7,2,Saturday,4.0,15.695,0.61,0.73
2015-08-02,0,0,0,0,0,1,0,0,1,2,Sunday,3.63,32.05,0.39,0.82
2015-09-02,0,0,0,0,0,0,0,0,2,2,Monday,4.06,31.195,0.85,0.9
2015-10-02,0,0,0,0,0,0,0,0,3,2,Tuesday,6.56,19.94,0.94,0.84
2015-11-02,0,0,0,0,0,0,0,0,4,2,Wednesday,1.88,25.98,0.76,0.72
2015-12-02,0,0,0,0,0,0,1,0,5,2,Thursday,5.03,21.765,0.89,0.75
2015-02-13,0,0,0,0,0,0,0,1,6,2,Friday,6.72,4.78,0.47,0.59
2015-02-14,0,0,0,0,0,1,0,0,7,2,Saturday,5.0,10.51,0.66,0.7
2015-02-15,0,0,0,0,0,1,0,0,1,2,Sunday,8.93,7.015,0.67,0.59
2015-02-16,0,0,0,0,0,0,1,0,2,2,Monday,1.44,0.62,0.68,0.67
2015-02-17,0,0,0,0,0,0,0,0,3,2,Tuesday,1.1,10.705,0.8,0.56
2015-02-18,0,0,0,0,0,0,0,0,4,2,Wednesday,4.56,7.41,0.85,0.69
2015-02-19,0,0,0,0,0,0,0,0,5,2,Thursday,6.94,-6.735,0.61,0.63
2015-02-20,0,0,0,0,0,0,0,0,6,2,Friday,5.22,-7.895,0.06,0.55
2015-02-21,0,0,0,0,0,1,0,0,7,2,Saturday,5.2,0.885,0.74,0.66
2015-02-22,0,0,0,0,0,1,0,0,1,2,Sunday,0.77,20.36,1.0,0.75
2015-02-23,0,0,0,0,0,0,0,0,2,2,Monday,5.21,12.125,0.56,0.61
2015-02-24,0,0,0,0,0,0,0,0,3,2,Tuesday,3.23,1.075,0.03,0.53
2015-02-25,0,0,0,0,0,0,0,0,4,2,Wednesday,6.57,9.095,0.54,0.64
2015-02-26,0,0,0,0,0,0,0,0,5,2,Thursday,3.29,17.825,0.62,0.65
2015-02-27,0,0,0,0,0,0,0,0,6,2,Friday,5.24,7.01,0.72,0.73
2015-02-28,0,0,0,0,0,1,0,0,7,2,Saturday,2.84,5.095,0.04,0.6
2015-01-03,0,0,0,0,0,1,0,0,1,3,Sunday,2.09,12.41,0.4,0.65
2015-02-03,0,0,0,0,0,0,1,0,2,3,Monday,2.49,19.435,0.7,0.79
2015-03-03,0,0,0,0,0,0,0,0,3,3,Tuesday,0.89,20.655,0.41,0.66
2015-04-03,0,0,0,0,0,0,0,0,4,3,Wednesday,3.17,24.9,0.99,0.82
2015-05-03,0,0,0,0,0,0,0,0,5,3,Thursday,5.46,16.785,0.65,0.62
2015-06-03,0,0,0,0,0,0,0,0,6,3,Friday,4.12,5.465,0.14,0.53
2015-07-03,0,0,0,0,0,1,0,0,7,3,Saturday,6.27,7.905,0.19,0.67
2015-08-03,0,0,0,0,0,1,0,0,1,3,Sunday,4.55,31.51,0.33,0.69
2015-09-03,0,0,0,0,0,0,0,0,2,3,Monday,2.67,35.405,0.64,0.71
2015-10-03,0,0,0,0,0,0,0,0,3,3,Tuesday,1.86,40.69,0.12,0.65
2015-11-03,0,0,0,0,0,0,0,0,4,3,Wednesday,3.02,42.81,0.69,0.86
2015-12-03,0,0,0,0,0,0,0,0,5,3,Thursday,1.65,43.385,0.07,0.7
2015-03-13,0,0,0,0,0,0,0,0,6,3,Friday,2.88,43.31,0.11,0.6
2015-03-14,0,0,0,0,0,1,0,0,7,3,Saturday,2.22,51.985,0.48,0.57
2015-03-15,0,0,0,0,0,1,0,0,1,3,Sunday,3.05,50.055,0.38,0.65
2015-03-16,0,0,0,0,0,0,0,0,2,3,Monday,4.09,47.835,0.3,0.62
2015-03-17,0,0,0,0,0,0,0,0,3,3,Tuesday,4.67,57.975,0.42,0.5
2015-03-18,0,0,0,0,0,0,0,0,4,3,Wednesday,6.67,33.49,0.49,0.55
2015-03-19,0,0,0,0,0,0,0,0,5,3,Thursday,0.39,39.455,0.58,0.43
2015-03-20,0,0,0,0,0,0,0,0,6,3,Friday,2.7,40.66,0.81,0.46
2015-03-21,0,0,0,0,0,1,0,0,7,3,Saturday,3.73,43.085,0.81,0.73
2015-03-22,0,0,0,0,0,1,0,0,1,3,Sunday,1.43,36.845,0.38,0.77
2015-03-23,0,0,0,0,0,0,0,0,2,3,Monday,5.32,28.21,0.64,0.66
2015-03-24,0,0,0,0,0,0,0,0,3,3,Tuesday,5.5,24.32,0.99,0.86
2015-03-25,0,0,0,0,0,0,0,0,4,3,Wednesday,4.98,26.445,0.55,0.69
2015-03-26,0,0,0,0,0,0,0,0,5,3,Thursday,4.19,35.96,0.95,0.86
2015-03-27,0,0,0,0,0,0,0,0,6,3,Friday,4.01,34.075,0.85,0.65
2015-03-28,0,0,0,0,0,1,0,0,7,3,Saturday,7.87,19.87,0.58,0.64
2015-03-29,0,0,0,0,0,1,0,0,1,3,Sunday,2.89,25.675,0.04,0.54
2015-03-30,0,0,0,0,0,0,0,0,2,3,Monday,6.52,33.55,0.58,0.63
2015-03-31,0,0,0,0,0,0,0,0,3,3,Tuesday,2.8,47.135,0.51,0.57
2015-01-04,0,0,0,0,0,0,0,0,4,4,Wednesday,1.38,44.9,0.43,0.66
2015-02-04,0,0,0,0,0,0,0,0,5,4,Thursday,4.09,56.675,0.1,0.53
2015-03-04,0,0,1,0,0,0,0,0,6,4,Friday,3.16,58.41,0.68,0.64
2015-04-04,0,0,1,0,0,1,0,0,7,4,Saturday,4.35,41.85,0.73,0.59
2015-05-04,0,0,1,0,0,1,0,0,1,4,Sunday,4.62,43.53,0.12,0.5
2015-06-04,0,0,1,0,0,0,0,0,2,4,Monday,4.5,55.035,0.37,0.41
2015-07-04,0,0,1,0,0,0,0,0,3,4,Tuesday,1.27,48.515,0.74,0.67
2015-08-04,0,0,1,0,0,0,0,0,4,4,Wednesday,5.15,38.49,1.0,0.92
2015-09-04,0,0,1,0,0,0,0,0,5,4,Thursday,3.42,42.585,1.0,0.94
2015-10-04,0,0,1,0,0,0,0,0,6,4,Friday,3.48,55.805,0.93,0.89
2015-11-04,0,0,1,0,0,1,0,0,7,4,Saturday,8.35,48.495,0.63,0.67
2015-12-04,0,0,1,0,0,1,0,0,1,4,Sunday,2.9,49.7,0.03,0.55
2015-04-13,0,0,0,0,0,0,0,0,2,4,Monday,4.52,57.88,0.55,0.44
2015-04-14,0,0,0,0,0,0,0,0,3,4,Tuesday,4.02,61.47,0.7,0.5
2015-04-15,0,0,0,0,0,0,0,0,4,4,Wednesday,1.31,55.625,0.35,0.34
2015-04-16,0,0,0,0,0,0,0,0,5,4,Thursday,4.26,52.15,0.37,0.44
2015-04-17,0,0,0,0,0,0,0,0,6,4,Friday,2.01,51.255,0.78,0.68
2015-04-18,0,0,0,0,0,1,0,0,7,4,Saturday,1.01,62.405,0.34,0.6
2015-04-19,0,0,0,0,0,1,0,0,1,4,Sunday,3.44,54.53,0.52,0.61
2015-04-20,0,0,0,0,0,0,0,0,2,4,Monday,3.75,54.925,0.68,0.63
2015-04-21,0,0,0,0,0,0,0,0,3,4,Tuesday,8.84,46.375,0.91,0.81
2015-04-22,0,0,0,0,0,0,0,0,4,4,Wednesday,8.91,44.755,0.48,0.55
2015-04-23,0,0,0,0,0,0,0,0,5,4,Thursday,6.37,37.42,0.68,0.54
2015-04-24,0,0,0,0,0,0,0,0,6,4,Friday,1.8,42.44,0.06,0.51
2015-04-25,0,0,0,0,0,1,0,0,7,4,Saturday,2.5,45.59,0.59,0.55
2015-04-26,0,0,0,0,0,1,0,0,1,4,Sunday,7.38,37.98,0.98,0.85
2015-04-27,0,0,0,0,0,0,0,0,2,4,Monday,5.46,44.35,0.09,0.57
2015-04-28,0,0,0,0,0,0,0,0,3,4,Tuesday,5.58,44.97,0.1,0.63
2015-04-29,0,0,0,0,0,0,0,0,4,4,Wednesday,1.92,47.55,0.17,0.65
2015-04-30,0,0,0,0,0,0,0,0,5,4,Thursday,2.63,50.315,0.37,0.63
2015-01-05,0,0,0,0,0,0,0,0,6,5,Friday,6.2,40.69,0.52,0.7
2015-02-05,0,0,0,0,0,1,0,0,7,5,Saturday,1.02,52.195,0.24,0.63
2015-03-05,0,0,0,0,0,1,0,0,1,5,Sunday,2.33,65.12,0.29,0.43
2015-04-05,0,0,0,0,0,0,0,0,2,5,Monday,3.47,69.29,0.76,0.52
2015-05-05,0,0,0,0,0,0,0,0,3,5,Tuesday,0.77,63.54,0.74,0.68
2015-06-05,0,0,0,0,0,0,0,0,4,5,Wednesday,3.17,51.07,0.99,0.9
2015-07-05,0,0,0,0,0,0,0,0,5,5,Thursday,1.62,60.4,0.76,0.84
2015-08-05,0,0,0,0,0,0,0,0,6,5,Friday,3.84,69.71,0.37,0.59
2015-09-05,0,0,0,0,0,1,0,0,7,5,Saturday,2.87,74.425,0.79,0.78
2015-10-05,0,0,0,0,0,1,1,0,1,5,Sunday,3.54,55.125,0.99,0.92
2015-11-05,0,0,0,0,0,0,0,0,2,5,Monday,4.39,47.86,0.99,0.96
2015-12-05,0,0,0,0,0,0,0,0,3,5,Tuesday,3.95,57.655,0.85,0.84
2015-05-13,0,0,0,0,0,0,0,0,4,5,Wednesday,6.97,50.67,0.91,0.63
2015-05-14,0,0,0,0,0,0,0,0,5,5,Thursday,3.84,45.1,0.17,0.68
2015-05-15,0,0,0,0,0,0,0,0,6,5,Friday,3.66,54.235,0.66,0.68
2015-05-16,0,0,0,0,0,1,0,0,7,5,Saturday,2.62,66.765,0.86,0.82
2015-05-17,0,0,0,0,0,1,0,0,1,5,Sunday,4.16,74.175,0.79,0.82
2015-05-18,0,0,0,0,0,0,0,0,2,5,Monday,6.22,76.295,0.78,0.77
2015-05-19,0,0,0,0,0,0,0,0,3,5,Tuesday,5.86,65.265,0.31,0.64
2015-05-20,0,0,0,0,0,0,0,0,4,5,Wednesday,2.73,45.74,0.86,0.66
2015-05-21,0,0,0,0,0,0,0,0,5,5,Thursday,3.52,41.715,0.75,0.68
2015-05-22,0,0,0,0,0,0,0,0,6,5,Friday,3.26,56.595,0.52,0.57
2015-05-23,0,0,0,0,0,1,0,0,7,5,Saturday,2.18,56.225,0.22,0.52
2015-05-24,0,0,0,0,0,1,0,0,1,5,Sunday,1.86,65.19,0.22,0.43
2015-05-25,0,0,0,0,0,0,1,0,2,5,Monday,1.67,66.7,0.75,0.68
2015-05-26,0,0,0,0,0,0,0,0,3,5,Tuesday,6.17,74.36,0.66,0.71
2015-05-27,0,0,0,0,0,0,0,0,4,5,Wednesday,5.25,71.845,0.65,0.81
2015-05-28,0,0,0,0,0,0,0,0,5,5,Thursday,3.88,68.165,0.52,0.72
2015-05-29,0,0,0,0,0,0,0,0,6,5,Friday,1.79,69.73,0.28,0.64
2015-05-30,0,0,0,0,0,1,0,0,7,5,Saturday,3.38,74.97,0.67,0.71
2015-05-31,0,0,0,0,0,1,0,0,1,5,Sunday,4.05,56.875,0.93,0.9
2015-01-06,0,0,0,0,0,0,0,0,2,6,Monday,7.74,45.52,0.97,0.81
2015-02-06,0,0,0,0,0,0,0,0,3,6,Tuesday,4.37,51.635,0.55,0.71
2015-03-06,0,0,0,0,0,0,0,0,4,6,Wednesday,1.51,56.73,0.17,0.65
2015-04-06,0,0,0,0,0,0,0,0,5,6,Thursday,2.08,64.515,0.34,0.66
2015-05-06,0,0,0,0,0,0,0,0,6,6,Friday,2.61,72.12,0.62,0.68
2015-06-06,0,0,0,0,0,1,0,0,7,6,Saturday,5.64,63.535,0.65,0.85
2015-07-06,0,0,0,0,0,1,0,0,1,6,Sunday,2.91,60.38,0.56,0.75
2015-08-06,0,0,0,0,0,0,0,0,2,6,Monday,4.03,70.035,0.76,0.84
2015-09-06,0,0,0,0,0,0,0,0,3,6,Tuesday,3.88,73.39,0.71,0.76
2015-10-06,0,0,0,0,0,0,0,0,4,6,Wednesday,2.71,73.265,0.39,0.64
2015-11-06,0,0,0,0,0,0,0,0,5,6,Thursday,3.04,83.225,0.41,0.62
2015-12-06,0,0,0,0,0,0,0,0,6,6,Friday,2.02,67.06,0.79,0.76
2015-06-13,0,0,0,0,0,1,0,0,7,6,Saturday,2.01,62.45,0.98,0.95
2015-06-14,0,0,0,0,0,1,0,0,1,6,Sunday,0.58,73.525,0.84,0.85
2015-06-15,0,0,0,0,0,0,0,0,2,6,Monday,2.17,79.415,0.85,0.84
2015-06-16,0,0,0,0,0,0,0,0,3,6,Tuesday,1.84,78.82,0.85,0.91
2015-06-17,0,0,0,1,0,0,0,0,4,6,Wednesday,3.85,64.7,0.59,0.73
2015-06-18,0,0,0,1,0,0,0,0,5,6,Thursday,0.74,63.58,0.88,0.79
2015-06-19,0,0,0,1,0,0,0,0,6,6,Friday,2.4,71.655,0.81,0.8
2015-06-20,0,0,0,1,0,1,0,0,7,6,Saturday,4.55,59.325,0.48,0.76
2015-06-21,0,0,0,1,0,1,1,0,1,6,Sunday,0.44,68.685,0.76,0.78
2015-06-22,0,0,0,1,0,0,0,0,2,6,Monday,2.21,77.6,0.65,0.74
2015-06-23,0,0,0,1,0,0,0,0,3,6,Tuesday,3.92,81.16,0.66,0.83
2015-06-24,0,0,0,1,0,0,0,0,4,6,Wednesday,2.02,72.215,0.32,0.63
2015-06-25,0,0,0,1,0,0,0,0,5,6,Thursday,1.13,70.77,0.55,0.67
2015-06-26,0,0,0,1,0,0,0,0,6,6,Friday,0.48,71.525,0.95,0.86
2015-06-27,0,0,0,1,0,1,0,0,7,6,Saturday,3.56,63.475,0.97,0.9
2015-06-28,0,0,0,1,0,1,0,0,1,6,Sunday,3.95,66.31,0.39,0.68
2015-06-29,0,0,0,1,0,0,0,0,2,6,Monday,0.84,67.345,0.48,0.64
2015-06-30,0,0,0,1,0,0,0,0,3,6,Tuesday,0.99,69.015,0.83,0.85
2015-01-07,0,0,0,1,0,0,0,0,4,7,Wednesday,1.62,67.375,0.49,0.81
2015-02-07,0,0,0,1,0,0,0,0,5,7,Thursday,3.36,61.19,0.74,0.78
2015-03-07,0,0,0,1,0,0,2,0,6,7,Friday,4.41,60.805,0.57,0.79
2015-04-07,0,0,0,1,0,1,0,0,7,7,Saturday,1.57,67.04,0.52,0.68
2015-05-07,0,0,0,1,0,1,0,0,1,7,Sunday,0.16,70.565,0.09,0.64
2015-06-07,0,0,0,1,0,0,0,0,2,7,Monday,1.27,73.61,0.12,0.65
2015-07-07,0,0,0,1,0,0,0,0,3,7,Tuesday,3.55,79.395,0.44,0.76
2015-08-07,0,0,0,1,0,0,0,0,4,7,Wednesday,5.04,65.07,0.64,0.77
2015-09-07,0,0,0,1,0,0,0,0,5,7,Thursday,2.62,60.995,0.77,0.79
2015-10-07,0,0,0,1,0,0,0,0,6,7,Friday,2.29,65.82,0.78,0.8
2015-11-07,0,0,0,1,0,1,0,0,7,7,Saturday,0.41,70.75,0.39,0.68
2015-12-07,0,0,0,1,0,1,0,0,1,7,Sunday,1.4,70.505,0.63,0.72
2015-07-13,0,0,0,1,0,0,0,0,2,7,Monday,1.69,75.945,0.71,0.81
2015-07-14,0,0,0,1,0,0,0,0,3,7,Tuesday,2.89,83.235,0.73,0.79
2015-07-15,0,0,0,1,0,0,0,0,4,7,Wednesday,3.76,71.055,0.43,0.75
2015-07-16,0,0,0,1,0,0,0,0,5,7,Thursday,3.78,66.76,0.51,0.67
2015-07-17,0,0,0,1,0,0,0,0,6,7,Friday,2.1,68.47,0.8,0.82
2015-07-18,0,0,0,1,0,1,0,0,7,7,Saturday,2.49,86.795,0.53,0.76
2015-07-19,0,0,0,1,0,1,0,0,1,7,Sunday,1.47,88.33,0.48,0.8
2015-07-20,0,0,0,1,0,0,0,0,2,7,Monday,1.47,80.535,0.46,0.71
2015-07-21,0,0,0,1,0,0,0,0,3,7,Tuesday,2.49,76.72,0.39,0.68
2015-07-22,0,0,0,1,0,0,0,0,4,7,Wednesday,2.69,73.445,0.26,0.59
2015-07-23,0,0,0,1,0,0,0,0,5,7,Thursday,0.42,73.325,0.63,0.57
2015-07-24,0,0,0,1,0,0,0,0,6,7,Friday,0.79,74.1,0.18,0.59
2015-07-25,0,0,0,1,0,1,0,0,7,7,Saturday,2.45,76.535,0.26,0.61
2015-07-26,0,0,0,1,0,1,0,0,1,7,Sunday,0.59,85.025,0.5,0.72
2015-07-27,0,0,0,1,0,0,0,0,2,7,Monday,1.32,74.8,0.55,0.75
2015-07-28,0,0,0,1,0,0,0,0,3,7,Tuesday,2.35,79.53,0.35,0.7
2015-07-29,0,0,0,1,0,0,0,0,4,7,Wednesday,1.58,83.3,0.38,0.69
2015-07-30,0,0,0,1,0,0,0,0,5,7,Thursday,2.85,81.325,0.55,0.62
2015-07-31,0,0,0,1,0,0,0,0,6,7,Friday,4.55,77.495,0.05,0.51
2015-01-08,0,0,0,1,0,1,0,0,7,8,Saturday,4.12,77.385,0.13,0.5
2015-02-08,0,0,0,1,0,1,0,0,1,8,Sunday,3.5,75.495,0.29,0.53
2015-03-08,0,0,0,1,0,0,0,0,2,8,Monday,6.01,84.46,0.25,0.64
2015-04-08,0,0,0,1,0,0,0,0,3,8,Tuesday,2.83,74.8,0.31,0.62
2015-05-08,0,0,0,1,0,0,0,0,4,8,Wednesday,1.66,72.09,0.33,0.57
2015-06-08,0,0,0,1,0,0,0,0,5,8,Thursday,1.83,72.03,0.45,0.63
2015-07-08,0,0,0,1,0,0,0,0,6,8,Friday,2.93,74.86,0.38,0.69
2015-08-08,0,0,0,1,0,1,0,0,7,8,Saturday,2.65,73.915,0.46,0.61
2015-09-08,0,0,0,1,0,1,0,0,1,8,Sunday,0.43,77.315,0.64,0.73
2015-10-08,0,0,0,1,0,0,0,0,2,8,Monday,0.89,74.41,0.85,0.83
2015-11-08,0,0,0,1,0,0,0,0,3,8,Tuesday,1.52,78.76,0.72,0.82
2015-12-08,0,0,0,1,0,0,0,0,4,8,Wednesday,2.43,73.155,0.29,0.72
2015-08-13,0,0,0,1,0,0,0,0,5,8,Thursday,1.77,70.45,0.2,0.7
2015-08-14,0,0,0,1,0,0,0,0,6,8,Friday,3.76,75.585,0.3,0.65
2015-08-15,0,0,0,1,0,1,0,0,7,8,Saturday,3.55,82.6,0.68,0.7
2015-08-16,0,0,0,1,0,1,0,0,1,8,Sunday,1.25,81.99,0.45,0.77
2015-08-17,0,0,0,1,0,0,0,0,2,8,Monday,2.9,83.085,0.19,0.7
2015-08-18,0,0,0,1,0,0,0,0,3,8,Tuesday,2.06,80.925,0.41,0.73
2015-08-19,0,0,0,1,0,0,0,0,4,8,Wednesday,3.11,77.925,0.84,0.83
2015-08-20,0,0,0,1,0,0,0,0,5,8,Thursday,5.35,70.64,0.76,0.74
2015-08-21,0,0,0,1,0,0,0,0,6,8,Friday,5.79,67.06,0.59,0.65
2015-08-22,0,0,0,1,0,1,0,0,7,8,Saturday,3.04,70.315,0.16,0.61
2015-08-23,0,0,0,1,0,1,0,0,1,8,Sunday,3.4,72.28,0.28,0.6
2015-08-24,0,0,0,1,0,0,0,0,2,8,Monday,3.32,71.275,0.65,0.67
2015-08-25,0,0,0,1,0,0,0,0,3,8,Tuesday,5.26,64.91,0.46,0.58
2015-08-26,0,0,0,1,0,0,0,0,4,8,Wednesday,2.43,64.765,0.91,0.65
2015-08-27,0,0,0,1,0,0,0,0,5,8,Thursday,1.82,61.835,0.9,0.74
2015-08-28,0,0,0,1,0,0,0,0,6,8,Friday,0.61,63.945,0.44,0.72
2015-08-29,0,0,0,1,0,1,0,0,7,8,Saturday,1.19,66.57,0.53,0.77
2015-08-30,0,0,0,1,0,1,0,0,1,8,Sunday,0.86,68.405,0.93,0.88
2015-08-31,0,0,0,1,0,0,0,0,2,8,Monday,0.98,70.34,0.71,0.88
2015-01-09,0,0,0,1,0,0,0,0,3,9,Tuesday,0.51,75.39,0.31,0.81
2015-02-09,0,0,0,1,0,0,0,0,4,9,Wednesday,2.92,84.1,0.17,0.77
2015-03-09,0,0,0,1,0,0,0,0,5,9,Thursday,2.64,84.67,0.32,0.69
2015-04-09,0,0,0,1,0,0,0,0,6,9,Friday,2.03,84.51,0.43,0.7
2015-05-09,0,0,0,1,0,1,0,0,7,9,Saturday,1.93,77.29,0.33,0.82
2015-06-09,0,0,0,1,0,1,0,0,1,9,Sunday,2.06,80.285,0.59,0.78
2015-07-09,0,0,0,1,0,0,1,0,2,9,Monday,3.15,84.53,0.26,0.63
2015-08-09,0,0,0,0,0,0,0,0,3,9,Tuesday,2.36,85.505,0.65,0.66
2015-09-09,0,0,0,0,0,0,0,0,4,9,Wednesday,2.38,78.635,0.87,0.84
2015-10-09,0,0,0,0,0,0,0,0,5,9,Thursday,2.08,68.435,0.44,0.75
2015-11-09,0,0,0,0,0,0,0,0,6,9,Friday,0.68,65.9,0.48,0.81
2015-12-09,0,0,0,0,0,1,0,0,7,9,Saturday,3.83,61.755,0.77,0.81
2015-09-13,0,0,0,0,0,1,0,0,1,9,Sunday,4.56,58.125,0.52,0.7
2015-09-14,0,0,0,0,0,0,0,0,2,9,Monday,1.97,60.02,0.24,0.62
2015-09-15,0,0,0,0,0,0,0,0,3,9,Tuesday,5.04,68.355,0.13,0.57
2015-09-16,0,0,0,0,0,0,0,0,4,9,Wednesday,4.68,73.575,0.29,0.53
2015-09-17,0,0,0,0,0,0,0,0,5,9,Thursday,4.15,72.27,0.08,0.54
2015-09-18,0,0,0,0,0,0,0,0,6,9,Friday,4.63,76.365,0.45,0.65
2015-09-19,0,0,0,0,0,1,0,0,7,9,Saturday,1.53,72.37,0.94,0.89
2015-09-20,0,0,0,0,0,1,0,0,1,9,Sunday,3.59,63.315,0.63,0.75
2015-09-21,0,0,0,0,0,0,0,0,2,9,Monday,1.09,61.005,0.23,0.7
2015-09-22,0,0,0,0,0,0,0,0,3,9,Tuesday,1.82,62.295,0.04,0.67
2015-09-23,0,0,0,0,0,0,0,0,4,9,Wednesday,1.49,67.42,0.15,0.63
2015-09-24,0,0,0,0,0,0,0,0,5,9,Thursday,1.55,68.32,0.32,0.64
2015-09-25,0,0,0,0,0,0,0,0,6,9,Friday,2.22,67.32,0.41,0.73
2015-09-26,0,0,0,0,0,1,0,0,7,9,Saturday,3.62,67.235,0.46,0.8
2015-09-27,0,0,0,0,0,1,0,0,1,9,Sunday,3.22,67.03,0.37,0.74
2015-09-28,0,0,0,0,0,0,0,0,2,9,Monday,2.44,69.535,0.84,0.78
2015-09-29,0,0,0,0,0,0,0,0,3,9,Tuesday,1.67,72.735,0.9,0.79
2015-09-30,0,0,0,0,0,0,0,0,4,9,Wednesday,5.99,64.265,0.85,0.82
2015-01-10,0,0,0,0,0,0,0,0,5,10,Thursday,7.55,57.695,0.56,0.65
2015-02-10,0,0,0,0,0,0,0,0,6,10,Friday,8.4,55.97,0.46,0.64
2015-03-10,0,0,0,0,0,1,0,0,7,10,Saturday,9.0,56.135,0.32,0.62
2015-04-10,0,0,0,0,0,1,0,0,1,10,Sunday,8.4,49.06,0.86,0.72
2015-05-10,0,0,0,0,0,0,0,0,2,10,Monday,5.44,51.88,1.0,0.86
2015-06-10,0,0,0,0,0,0,0,0,3,10,Tuesday,3.09,57.845,1.0,0.9
2015-07-10,0,0,0,0,0,0,0,0,4,10,Wednesday,1.27,61.455,0.7,0.84
2015-08-10,0,0,0,0,0,0,0,0,5,10,Thursday,1.71,62.91,0.56,0.82
2015-09-10,0,0,0,0,0,0,0,0,6,10,Friday,2.75,65.2,0.52,0.71
2015-10-10,0,0,0,0,0,1,0,0,7,10,Saturday,5.54,58.62,0.77,0.74
2015-11-10,0,0,0,0,0,1,0,0,1,10,Sunday,2.04,54.945,0.34,0.67
2015-12-10,0,0,0,0,0,0,1,0,2,10,Monday,5.33,65.775,0.11,0.57
2015-10-13,0,0,0,0,0,0,0,0,3,10,Tuesday,5.58,67.16,0.37,0.56
2015-10-14,0,0,0,0,0,0,0,0,4,10,Wednesday,4.91,56.22,0.61,0.65
2015-10-15,0,0,0,0,0,0,0,0,5,10,Thursday,2.46,53.125,0.1,0.63
2015-10-16,0,0,0,0,0,0,0,0,6,10,Friday,3.77,58.58,0.34,0.5
